Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
C,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.956396742,0.017823649,0.121144266,5.232103322,29.27036673,111.7337764,2148.627264,-2036.893487,1.227843697,23.61128861,-22.38344492,105.0196444,1.154062026,93.99095576,1,57,0.058823529,2,0.941176471,32,0,0,0.966101695,1,0.982758621,0.953557646,0.941176471,0.966101695,0.978021978,0.036845507,0.963154493,0.021978022,0.978766996,0.978021978,0.97768512,0.95698873,0.943028413,0.960894758,0.96232254,0.978021978,0.016,0,0.015625,0,15.625,0,6027,77474,9956,97.8021978,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.956374212,0.018280304,0.119500041,5.38726776,29.00046859,109.9297827,14.73114107,95.19864166,1.22144203,0.163679345,1.057762685,103.3379914,1.148199905,94.00363475,0.98245614,56,0.03030303,1,0.96969697,32,0.01754386,1,0.98245614,0.98245614,0.98245614,0.95215311,0.982987772,0.980845068,0.977777778,0.020129001,0.979870999,0.022222222,0.977777778,0.977777778,0.977777778,0.957648777,0.984941787,0.9684489,0.946532999,0.977777778,0,0,0,0,0,0,5219,77567,9863,97.77777778,33.33333333,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
C,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.957091776,0.018117659,0.121825747,5.339335572,29.56487472,109.9297827,2148.646197,-2038.716414,1.22144203,23.87384663,-22.6524046,104.8875264,1.16541696,95.41320264,0.98245614,56,0,0,1,33,0.01754386,1,1,0.98245614,0.991150442,0.976504158,0.99122807,0.993567251,0.977777778,0.001874163,0.998125837,0.022222222,0.982716049,0.977777778,0.97900857,0.967306066,0.981545976,0.970740741,0.948847533,0.977777778,0,0,0,0,0,0,6027,77567,9863,97.77777778,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,2,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978389931,0.010558026,0.084250093,3.120075523,20.50949262,110.5866366,6.497656265,104.0889804,1.215237765,0.071402816,1.143834949,107.6609129,1.183086955,97.35436049,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989269554,0.986923339,0.998950409,0.988053613,0.97124183,0.989010989,0,0,0,0,0,0,6027,77474,9956,98.9010989,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,2,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.934579439,0.023731824,0.143398772,7.013156168,34.90840127,110.5866366,3222.368923,-3111.782287,1.215237765,35.41064751,-34.19540974,100.5165041,1.104576968,90.89389749,0.982758621,57,0.03030303,1,0.96969697,32,0.017241379,1,0.982758621,0.982758621,0.982758621,0.95245559,0.975966562,0.976803518,0.967032967,0.024625375,0.975374625,0.032967033,0.965608466,0.967032967,0.965868674,0.943281909,0.97136435,0.954346013,0.911040488,0.967032967,0.015,0,0.015625,0,15.625,0,6835,77474,9956,96.7032967,34.06593407,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
C,2,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,87,4,0,95.6043956,4.395604396,0,0.914332784,0.028474314,0.158783103,8.414642484,38.65349883,110.5866366,3223.903081,-3113.316445,1.215237765,35.42750639,-34.21226862,102.0027964,1.120909851,92.23790462,0.982758621,57,0.03030303,1,0.96969697,32,0.017241379,1,0.982758621,0.982758621,0.982758621,0.95245559,0.976227795,0.976803518,0.956043956,0.022061272,0.977938728,0.043956044,0.965934066,0.956043956,0.957943617,0.932989426,0.972943723,0.952422825,0.915021181,0.956043956,0,0,0,0,0,0,6027,77474,9956,96.7032967,33.6996337,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,2,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.935169793,0.027495476,0.146628833,8.125379166,35.6947139,110.5866366,18.62201482,91.9646218,1.215237765,0.204637525,1.01060024,101.059107,1.110539637,91.3845561,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.967032967,0.006227106,0.993772894,0.032967033,0.969340659,0.967032967,0.967808662,0.960150592,0.993702451,0.958806121,0.91372549,0.967032967,0,0,0,0,0,0,6431,77474,9956,96.7032967,34.06593407,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
C,2,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978552911,0.011984845,0.082781511,3.541724926,20.15198716,110.5866366,5.931787095,104.6548495,1.215237765,0.065184474,1.150053291,107.5485779,1.181852504,97.25277949,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.998171369,0.998143236,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989329511,0.979722719,0.998376623,0.989201183,0.974879227,0.989010989,0,0,0,0,0,0,5219,77474,9956,98.9010989,33.33333333,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
C,2,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.003360545,0.005183522,0.993097924,1.261855109,110.5866366,0.66476625,109.9218704,1.215237765,0.007305124,1.207932641,109.9218704,1.207932641,99.39887289,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6027,77474,9956,100,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,2,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.955846676,0.023680642,0.10744291,6.998031165,26.15545572,110.5866366,1078.570875,-967.9842385,1.215237765,11.8524272,-10.63718943,102.2190437,1.123286195,92.43345024,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.999738767,0.999707773,0.978021978,0.023709624,0.976290376,0.021978022,0.978615233,0.978021978,0.976341108,0.964749448,0.990395227,0.987693184,0.935306133,0.978021978,0,0,0,0,0,0,5623,77474,9956,98.9010989,36.63003663,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
C,2,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.003313456,0.005160992,0.972659756,1.246977233,111.7337764,0.655463602,111.0783128,1.227843697,0.007202897,1.220640801,111.0783128,1.220640801,99.41337022,1,57,0,0,1,34,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6027,77474,9956,100,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,2,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,818,90,87,3,0,96.66666667,3.333333333,0,0.932092555,0.021831157,0.121593299,6.433716031,29.50846381,109.9297827,13.18340287,96.74637986,1.22144203,0.146482254,1.074959776,101.9704257,1.13300473,92.75959905,1,57,0.090909091,3,0.909090909,30,0,0,0.95,1,0.974358974,0.929320377,0.984051037,0.981886734,0.966666667,0.057575758,0.942424242,0.033333333,0.968333333,0.966666667,0.962548563,0.935218347,0.985882926,0.975457829,0.900543901,0.966666667,0.016,0,0.015625,0,15.625,0,5623,77567,9863,98.88888889,34.44444444,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
C,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.955839058,0.018021689,0.113961165,5.311053005,27.65628493,109.9297827,2148.627264,-2038.697481,1.22144203,23.87363626,-22.65219423,103.2166506,1.146851673,93.89325443,1,57,0.03030303,1,0.96969697,32,0,0,0.982758621,1,0.991304348,0.97620595,1,1,0.977777778,0.023705808,0.976294192,0.022222222,0.977969349,0.977777778,0.977398737,0.963105983,0.977280999,0.971168091,0.958639911,0.977777778,0,0,0,0,0,0,6027,77567,9863,97.77777778,33.7037037,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.935061846,0.022760411,0.148159191,6.681281971,35.79759908,111.7337764,2157.165457,-2045.43168,1.227843697,23.70511491,-22.47727121,101.6959665,1.117538093,91.01631546,1,57,0.029411765,1,0.970588235,33,0,0,0.982758621,1,0.991304348,0.976654471,0.985552116,0.983061101,0.967032967,0.023974494,0.976025506,0.032967033,0.965390931,0.967032967,0.965812783,0.950842918,0.969793927,0.941835725,0.907832693,0.967032967,0,0,0,0,0,0,7239,77474,9956,96.7032967,33.33333333,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
C,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.956448911,0.017053624,0.121009129,5.039634894,29.4579595,110.5866366,2148.474873,-2037.888236,1.215237765,23.60961399,-22.39437622,105.5387784,1.159766795,95.43538133,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.984848485,0.983050847,0.978021978,0.02022977,0.97977023,0.021978022,0.979581859,0.978021978,0.97799568,0.964192333,0.977489269,0.959762393,0.961595442,0.978021978,0,0,0,0,0,0,6027,77474,9956,97.8021978,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978024632,0.010497641,0.085731708,3.102230955,20.87017088,110.5866366,1074.627264,-964.0406272,1.215237765,11.80909081,-10.59385305,106.162655,1.166622582,95.99953326,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.969958203,0.974722385,0.989010989,0.019314019,0.980685981,0.010989011,0.989197243,0.989010989,0.988635296,0.978800752,0.971629561,0.97374529,0.971509972,0.989010989,0.015,0,0.015625,0,15.625,0,6027,77474,9956,98.9010989,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978193146,0.009079528,0.061916681,2.683154509,15.07273952,110.5866366,2.958494586,107.628142,1.215237765,0.03251093,1.182726835,107.628142,1.182726835,97.32472686,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,0.004395604,0.995604396,0.010989011,0.989417989,0.989010989,0.988692005,0.986367689,1,1,0.968069666,0.989010989,0,0,0,0,0,0,5623,77474,9956,100,34.06593407,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
C,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978193146,0.009756425,0.085338605,2.883188835,20.77447531,110.5866366,8.31990271,102.2667339,1.215237765,0.091427502,1.123810263,106.3092477,1.168233491,96.13209238,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,0.004395604,0.995604396,0.010989011,0.989417989,0.989010989,0.988692005,0.986367689,0.996251459,0.981239825,0.968069666,0.989010989,0,0,0,0,0,0,6835,77474,9956,98.9010989,33.33333333,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
C,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.934673367,0.02423915,0.147319334,7.163079807,35.86280647,110.5866366,1089.346875,-978.7602379,1.215237765,11.97084478,-10.75560701,101.7699448,1.118351041,92.02734425,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.984848485,0.983050847,0.967032967,0.021145521,0.978854479,0.032967033,0.969966474,0.967032967,0.967739269,0.952989565,0.973613932,0.952896623,0.917150997,0.967032967,0,0,0,0,0,0,6027,77474,9956,96.7032967,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.935855263,0.024172524,0.130340761,7.143390618,31.7296132,110.5866366,2150.603701,-2040.017064,1.215237765,23.6330077,-22.41776993,103.7673887,1.140300975,93.83356964,0.965517241,56,0,0,1,33,0.034482759,2,1,0.965517241,0.98245614,0.954119923,0.982758621,0.987495263,0.967032967,0.00970696,0.99029304,0.032967033,0.968602826,0.967032967,0.967247178,0.944191076,0.98825323,0.980099022,0.93418732,0.967032967,0,0,0,0,0,0,5623,77474,9956,97.8021978,34.43223443,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
C,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,87,4,0,95.6043956,4.395604396,0,0.913559725,0.03011803,0.162185043,8.900388402,39.48165292,110.5866366,4296.160456,-4185.573819,1.215237765,47.21055446,-45.9953167,99.94870407,1.098337407,90.38045385,0.982758621,57,0.03030303,1,0.96969697,32,0.017241379,1,0.982758621,0.982758621,0.982758621,0.95245559,0.990856844,0.993747632,0.956043956,0.025541126,0.974458874,0.043956044,0.958351648,0.956043956,0.956819651,0.929847562,0.971070413,0.950204082,0.907978364,0.956043956,0,0,0,0,0,0,6835,77474,9956,95.6043956,34.06593407,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
C,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,818,90,90,0,0,100,0,0,1,0.003302844,0.005166999,0.973359343,1.253935832,109.9297827,0.646196837,109.2835859,1.22144203,0.007179965,1.214262065,109.2835859,1.214262065,99.4121731,1,57,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6027,77567,9863,100,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,818,90,89,1,0,98.88888889,1.111111111,0,0.978448276,0.010726496,0.085467931,3.161134712,20.74149954,109.9297827,1074.649418,-964.7196349,1.22144203,11.94054909,-10.71910705,107.1718465,1.190798294,97.49118378,0.98245614,56,0,0,1,33,0.01754386,1,1,0.98245614,0.991150442,0.976504158,0.99122807,0.993567251,0.988888889,9.37E-04,0.999062918,0.011111111,0.990277778,0.988888889,0.989210095,0.979656364,0.993975904,0.986203704,0.974827925,0.988888889,0,0,0,0,0,0,6027,77567,9863,98.88888889,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.956912879,0.016235108,0.120578185,4.797749668,29.35305231,110.5866366,2148.313305,-2037.726669,1.215237765,23.60783852,-22.39260075,104.36884,1.14691033,94.37744307,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.99137931,0.993747632,0.978021978,0.005311355,0.994688645,0.021978022,0.978428978,0.978021978,0.97807787,0.965709668,0.982692308,0.965870109,0.943193093,0.978021978,0,0,0,0,0,0,7239,77474,9956,97.8021978,33.33333333,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
C,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978193146,0.01054473,0.085733068,3.116146377,20.87050177,110.5866366,1074.636566,-964.0499299,1.215237765,11.80919304,-10.59395527,106.1533523,1.166520355,95.99112117,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,0.004395604,0.995604396,0.010989011,0.989417989,0.989010989,0.988692005,0.986367689,0.988513867,0.979274287,0.968069666,0.989010989,0.013,0,0.015625,0,15.625,0,6027,77474,9956,98.9010989,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.003360545,0.005183522,0.993097924,1.261855109,110.5866366,0.66476625,109.9218704,1.215237765,0.007305124,1.207932641,109.9218704,1.207932641,99.39887289,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6027,77474,9956,100,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978552911,0.010497641,0.085731708,3.102230955,20.87017088,110.5866366,1074.627264,-964.0406272,1.215237765,11.80909081,-10.59385305,107.8515991,1.185182407,97.526792,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.99137931,0.993747632,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989329511,0.979722719,0.993655154,0.98227871,0.974879227,0.989010989,0,0,0,0,0,0,6027,77474,9956,98.9010989,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.95625,0.019028843,0.121465486,5.623345793,29.56905316,110.5866366,1083.897004,-973.3103675,1.215237765,11.91095609,-10.69571832,103.6232358,1.138716877,93.70321678,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.984848485,0.983050847,0.978021978,0.02022977,0.97977023,0.021978022,0.978208232,0.978021978,0.977961204,0.96534335,0.974644403,0.962105288,0.942996002,0.978021978,0,0,0,0,0,0,5219,77474,9956,97.8021978,35.53113553,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
C,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.957297044,0.017065786,0.121090324,5.043228985,29.47772534,110.5866366,2148.476718,-2037.890081,1.215237765,23.60963426,-22.3943965,105.7156524,1.161710466,95.59532291,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.99137931,0.993747632,0.978021978,0.001831502,0.998168498,0.021978022,0.982905983,0.978021978,0.979240091,0.967545702,0.983276979,0.971071663,0.948898835,0.978021978,0,0,0,0,0,0,6027,77474,9956,97.8021978,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.935658732,0.024691358,0.148982115,7.296714816,36.26758714,110.5866366,3222.558326,-3111.971689,1.215237765,35.41272885,-34.19749109,101.837327,1.119091506,92.08827589,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.991118077,0.993747632,0.967032967,0.006227106,0.993772894,0.032967033,0.96978022,0.967032967,0.96808409,0.953135336,0.975300432,0.949009781,0.91761427,0.967032967,0.016,0,0.015625,0,15.625,0,6835,77474,9956,96.7032967,33.6996337,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
C,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.956707897,0.015556963,0.105482919,4.566721497,25.4863382,111.7337764,1076.790593,-965.0568164,1.227843697,11.83286366,-10.60501996,106.6530332,1.172011354,95.45281345,1,57,0.029411765,1,0.970588235,33,0,0,0.982758621,1,0.991304348,0.976654471,0.985294118,0.982758621,0.978021978,0.023058743,0.976941257,0.021978022,0.978211444,0.978021978,0.977647102,0.963625668,0.984693156,0.98147192,0.959114745,0.978021978,0,0,0,0,0,0,5623,77474,9956,98.9010989,34.06593407,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
C,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,818,90,89,1,0,98.88888889,1.111111111,0,0.977919529,0.009789593,0.085921607,2.885026164,20.85159844,109.9297827,9.485473012,100.4443097,1.22144203,0.105394145,1.116047886,105.6655785,1.174061983,96.12097456,1,57,0.03030303,1,0.96969697,32,0,0,0.982758621,1,0.991304348,0.97620595,0.984848485,0.982758621,0.988888889,0.019191919,0.980808081,0.011111111,0.98908046,0.988888889,0.988509848,0.978730983,0.986588779,0.979184626,0.971460424,0.988888889,0,0,0,0,0,0,6027,77567,9863,98.88888889,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,818,90,90,0,0,100,0,0,1,0.003302844,0.005166999,0.973359343,1.253935832,109.9297827,0.646196837,109.2835859,1.22144203,0.007179965,1.214262065,109.2835859,1.214262065,99.4121731,1,57,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6027,77567,9863,100,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.003360545,0.005183522,0.993097924,1.261855109,110.5866366,0.66476625,109.9218704,1.215237765,0.007305124,1.207932641,109.9218704,1.207932641,99.39887289,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6027,77474,9956,100,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.95625,0.016281591,0.120889848,4.81148604,29.42892225,110.5866366,1083.338348,-972.7517111,1.215237765,11.90481701,-10.68957924,104.1818923,1.144855959,94.20839213,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.984848485,0.983050847,0.978021978,0.02022977,0.97977023,0.021978022,0.978208232,0.978021978,0.977961204,0.96534335,0.975544053,0.962105288,0.942996002,0.978021978,0,0,0.015625,0,15.625,0,6027,77474,9956,97.8021978,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.936140351,0.023982934,0.145930759,7.087363653,35.52477764,110.5866366,1086.261763,-975.6751265,1.215237765,11.93694245,-10.72170469,102.1748846,1.12280093,92.39351853,0.965517241,56,0,0,1,33,0.034482759,2,1,0.965517241,0.98245614,0.954119923,0.996865204,0.996767241,0.967032967,0.006227106,0.993772894,0.032967033,0.97018722,0.967032967,0.968042748,0.94665127,0.985796347,0.960730331,0.921196072,0.967032967,0,0,0,0,0,0,6027,77474,9956,96.7032967,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.956779862,0.017035461,0.120487845,5.034267372,29.33106025,110.5866366,2148.471329,-2037.884693,1.215237765,23.60957505,-22.39433728,105.7210409,1.161769681,95.60019562,0.982758621,57,0.03030303,1,0.96969697,32,0.017241379,1,0.982758621,0.982758621,0.982758621,0.95245559,0.976227795,0.976803518,0.978021978,0.02022977,0.97977023,0.021978022,0.979395604,0.978021978,0.978280543,0.956620308,0.978369799,0.969124377,0.965494704,0.978021978,0,0,0,0,0,0,6027,77474,9956,97.8021978,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978389931,0.010686552,0.085748914,3.158057265,20.87435931,110.5866366,1074.664766,-964.0781296,1.215237765,11.80950293,-10.59426516,107.6353778,1.182806349,97.33126992,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989269554,0.986923339,0.988095238,0.982535322,0.97124183,0.989010989,0,0,0,0,0,0,6027,77474,9956,98.9010989,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.932725481,0.022893773,0.148635429,6.765497941,36.18319135,110.5866366,3222.192645,-3111.606008,1.215237765,35.40871039,-34.19347262,100.5140634,1.104550147,90.89169042,1,58,0.090909091,3,0.909090909,30,0,0,0.950819672,1,0.974789916,0.929721206,0.954545455,0.950819672,0.967032967,0.057942058,0.942057942,0.032967033,0.968654297,0.967032967,0.965509281,0.934856364,0.954414633,0.940517598,0.929505135,0.967032967,0.016,0,0.015625,0,15.625,0,6835,77474,9956,96.7032967,33.6996337,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
C,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.003780112,0.01830858,1.117087249,4.456964656,110.5866366,0.781019792,109.8056168,1.215237765,0.008582635,1.20665513,109.8056168,1.20665513,99.29374849,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7239,77474,9956,100,34.06593407,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
